20
1
0 0 0.606 0.340889
3
0 0 0.00755556 1.11156
0.00755556 0.424222 0.413111 0.363111
0.420667 0.424222 0.468667 0.687333
3
0 0.474222 0.457556 1.206
0.457556 0.831778 0.352 0.848444
0.809556 0 0.118667 1.28378
1
0 0 0.340889 0.335333
1
0 0 0.941333 0.113111
1
0 0 0.318667 0.683778
2
0 0 0.524222 0.146444
0.524222 0 0.474222 1.31356
1
0 0 0.213111 1.158
3
0 0 0.379778 0.052
0.379778 0 0.552 0.465111
0.931778 0 0.513111 0.052
1
0 0 0.924667 0.368667
4
0 0 0.402 0.357556
0.402 0 0.129778 0.837333
0.531778 0.357556 0.313111 0.937333
0.844889 0 0.0797778 1.29489
3
0 0 0.529778 0.698444
0.529778 0.452 0.107556 0.246444
0.637333 0.452 0.363111 0.742889
3
0 0 0.124222 0.559556
0.124222 0 0.485333 0.185333
0.609556 0 0.0908889 0.559556
4
0 1.07267 0.0353333 0.213111
0.0353333 0 0.157556 1.28578
0.192889 0 0.185333 0.552
0.192889 0.815111 0.185333 0.470667
3
0 0.413111 0.002 0.737333
0.002 0 0.0742222 0.870667
0.0762222 0.413111 0.129778 0.737333
1
0 0 0.452 0.102
1
0 0 0.331778 0.296444
4
0 0 0.296444 0.240889
0 0.459556 0.296444 0.513111
0.296444 0 0.452 0.972667
0.748444 0.240889 0.0464444 0.218667
2
0 0 0.365111 0.333778
0.365111 0 0.246444 0.152
1
0 0 0.457556 1.07467
1.74703
