20
2
0 0 0.28941 0.22437
0.28941 0 0.26956 0.24063
2
0 0 0.26099 0.49291
0.26099 0.29541 0.13616 0.1975
2
0 0 0.10392 0.20095
0.10392 0 0.26513 0.44392
2
0 0 0.21054 0.05526
0.21054 0 0.00259 0.25979
2
0 0 0.17131 0.54208
0.17131 0.31961 0.2756 0.22247
2
0 0 0.10905 0.18804
0.10905 0 0.22216 0.50347
2
0 0 0.25363 0.30092
0.25363 0 0.20645 0.13055
2
0 0 0.07339 0.19349
0.07339 0 0.29168 0.36491
2
0 0 0.31287 0.43101
0.31287 0.27527 0.23174 0.15574
2
0 0 0.03309 0.37148
0.03309 0.17845 0.13665 0.19303
2
0 0.2358 0.16155 0.24162
0.16155 0 0.02523 0.47742
2
0 0 0.13521 0.13784
0.13521 0 0.23229 0.06173
2
0 0.24703 0.03049 0.08341
0.03049 0 0.0196 0.33044
2
0 0 0.16676 0.18973
0.16676 0.1415 0.09186 0.04823
2
0 0 0.26157 0.17356
0.26157 0 0.03464 0.21713
2
0 0 0.21686 0.31252
0.21686 0 0.04786 0.16831
2
0 0 0.13599 0.11258
0.13599 0 0.2818 0.2587
2
0 0 0.04921 0.26137
0.04921 0 0.27414 0.12877
2
0 0.11175 0.27174 0.24025
0.27174 0 0.0858 0.352
2
0 0.21074 0.06248 0.26701
0.06248 0 0.00831 0.47775
0.720966
